zip_code_prefix,lat,lng,n_points
35166,-19.225872113707698,-42.614248642282796,3
35167,-19.390926396881188,-42.54690879356188,10
35168,-19.169042433246,-42.67789309925564,1
35170,-19.506713154390685,-42.628614039650095,341
35171,-19.512078547306896,-42.61008583361945,287
35172,-19.476415520491376,-42.64225856031755,3
35177,-19.646187697537044,-42.86646025844524,21
35179,-17.930857586277867,-44.95659384210104,85
35180,-19.545340606723506,-42.643848513674975,284
35181,-19.548005802868936,-42.59883373940887,90
35182,-19.57607170373005,-42.6431683737591,151
35183,-19.55764177901883,-42.66862150055633,25
35184,-19.534809563472315,-42.66728439907242,27
35185,-19.70841501158279,-42.7089110327239,7
35188,-19.629369288110347,-42.74405406223332,4
35189,-19.20869666709772,-42.97641519891935,10
35190,-19.437654649170216,-42.21351665424961,30
35192,-19.243883573042137,-42.21299557478605,2
35193,-19.429537697924797,-42.25735678929433,6
35194,-19.175148063005583,-42.67907601958376,4
35195,-19.234384415578205,-42.47992168232194,66
35196,-19.312148417523655,-42.37318971562277,25
35197,-20.772467736588307,-43.44922634094639,3
35198,-19.415825523070794,-42.41082528054917,69
35199,-19.605031024290255,-42.29861455152771,31
35200,-19.500415267687412,-41.07286145044401,140
35202,-19.51008940434408,-41.112530468607034,5
35212,-19.66670882162646,-41.25207893202373,2
35215,-18.469273696761064,-43.44130117186989,3
35220,-19.398247971815298,-41.22747554406977,28
35222,-19.413304362076545,-41.24778556412989,9
35225,-19.360651145284034,-41.38374849184643,26
35228,-17.66524154267369,-40.67384157996473,8
35230,-19.32488535792776,-41.249234673200206,94
35232,-19.25538608847936,-41.15222939716073,2
35236,-20.00758122660574,-44.04116293236808,1
35238,-19.099162775692967,-41.03380534053093,2
35240,-19.167555289682102,-41.47180218430566,113
35243,-19.068794033772075,-41.53027118223234,3
35245,-19.12020072414256,-41.37826742400385,2
35246,-18.976103508268185,-41.10082098846277,28
35248,-18.982839765221968,-41.22390299072754,14
35249,-19.417557882438132,-41.72756415518321,28
35250,-18.99905357263969,-41.53917260534245,20
35255,-18.841226395194617,-41.51385396244751,2
35258,-18.918304181108752,-41.35929974570707,8
35260,-18.7659231506212,-41.30243983466087,30
35263,-13.799986279435174,-50.805435786385836,5
35265,-18.862878662368132,-41.516575297356084,18
35267,-18.276242309677663,-42.997849388042006,4
35270,-18.659970826739325,-41.40437128121699,30
35275,-18.59101354127925,-41.48801746924841,11
35277,-18.714277600364483,-41.170762527783666,34
35280,-18.565779951585817,-41.23564099878552,44
35285,-18.4965511758382,-41.30036866001189,4
35290,-18.777954733022707,-40.98336116136959,124
35295,-18.66543471822127,-41.10047669413932,2
35296,-18.580177405335196,-41.14519611014962,3
35298,-18.494467454593842,-41.103182434033776,3
35300,-19.787035607141227,-42.1378858141528,470
35301,-19.794679770167512,-42.146009015482754,2
35302,-19.782151109636132,-42.129340399483,15
35303,-19.781320810017046,-42.151975018304036,3
35304,-19.774231315019133,-42.13679571685722,10
35305,-19.791030731010345,-42.144720034158944,1
35311,-19.85215603337821,-42.207170118225434,3
35315,-19.70154558230734,-43.4242411282155,6
35319,-20.089807854662567,-43.859558513056385,2
35321,-20.241360955309634,-42.03416961842421,1
35322,-18.90838668696776,-42.82979127309554,2
35323,-19.60572642689479,-41.96759179041304,9
35324,-19.624980498566174,-42.230217164314936,16
35325,-19.760164772344595,-42.07556527702556,31
35326,-19.872948037572645,-42.13258772945871,29
35328,-20.022091794013374,-42.178348802596744,38
35330,-19.546635831295774,-42.112670848873115,92
35334,-19.498079287075658,-41.981128625528235,15
35335,-19.540845400652575,-42.04541052162104,29
35338,-19.634172866387665,-42.103493788696234,43
35340,-19.723406801685012,-42.523411634632275,45
35345,-19.834958240934707,-42.40286910274415,10
35348,-19.7269865253272,-42.412160219061974,12
35350,-20.095874844538972,-42.44291346825205,87
35352,-20.081785286036094,-42.34351982094584,1
35354,-20.016643662174225,-42.30350421695978,2
35355,-19.960532910033823,-42.44247902274455,1
35358,-19.929913793332705,-42.19879331328145,1
35359,-20.036726729362115,-42.26711555969371,18
35360,-20.17109457367032,-42.524746122470695,43
35362,-20.093408600069463,-42.625691821328424,3
35364,-20.520963150818137,-42.32997948143133,15
35365,-20.294280906968602,-42.47372065361559,41
35367,-20.29523058250375,-42.344496728529315,67
35368,-20.473672496708872,-42.48349775921559,36
35370,-20.222521274073973,-42.649171158676076,74
35380,-20.352192156094755,-42.747352187448826,44
35382,-20.246092931406498,-42.736136040687484,23
35384,-20.237002273038154,-42.81376606851459,3
35388,-20.316764401850133,-42.60872506408533,30
35390,-20.457497164435612,-42.660050901275355,33
35395,-20.40913094146153,-42.55528403133138,1
35398,-20.509924025498155,-42.52624407020665,1
35400,-20.391011466737957,-43.507047162023525,534
35406,-20.309997638300644,-43.57792426594773,1
35407,-20.41968827311151,-43.61454484123441,2
35409,-20.413037313826955,-43.641127956826445,7
35410,-20.339073957512912,-43.681674337912284,73
35411,-20.28758954681794,-43.48123170237622,19
35412,-20.31271547968445,-43.699848388472205,14
35413,-20.318173104982947,-43.93931645245611,7
35418,-20.470616071871014,-43.51664245787023,2
35420,-20.37497229153692,-43.418085248936116,502
35421,-20.393778684310696,-43.44582285597788,9
35423,-23.13289603182123,-50.3748050012412,1
35424,-20.39476345719793,-43.27792861411475,7
35425,-20.345949121377316,-43.29742150577623,4
35426,-20.359103598261644,-43.211504951311184,1
35428,-20.191860577912724,-43.46937145726549,7
35429,-20.21334359818413,-43.19984080209576,2
35430,-20.410060488150783,-42.89881690745697,480
35431,-20.422130891984963,-42.91859746925551,2
35435,-20.462662611500154,-42.90413473311932,3
35436,-20.57178137070997,-43.009719663080894,19
35437,-20.486371372252332,-43.19857046850785,9
35438,-20.36291378049634,-43.14402222191236,20
35439,-20.431373301360793,-42.803806818150875,17
35440,-20.16425237315996,-42.968428198957966,28
35441,-20.10201115071774,-42.84099904738887,6
35442,-20.245228686986213,-42.897278593634475,14
35444,-20.50873879690439,-42.80091590525793,14
35447,-20.28331413855323,-43.03934543153543,26
35450,-20.25306174547873,-43.8009689283785,404
35460,-20.13944080447951,-44.17686088474677,219
35464,-20.142774375455716,-44.037378169239446,2
35470,-20.33159553899561,-44.05135830727897,25
35473,-20.410874626609804,-44.0257580869963,26
35475,-12.979554377269244,-44.05291999749476,1
35476,-20.466776347513083,-44.337936209234876,21
35478,-20.39323753647629,-44.33834277493451,18
35480,-20.304406815717137,-44.04754726988549,27
35485,-20.421058783890246,-44.44027742749059,13
35488,-20.36383139609686,-44.43112862523979,53
35490,-20.67110481067536,-44.06587180143238,82
35494,-20.658745791585076,-44.32897013371234,47
35495,-20.625968688745598,-43.94993528853278,26
35498,-20.537866120241542,-43.98279310089686,37
35500,-20.140359687801332,-44.884079632219006,907
35501,-20.16210914638635,-44.90191602362891,364
35502,-20.129694827268008,-44.89107243262476,220
35503,-20.151715287637664,-44.87504091189422,15
35504,-20.159306892502013,-44.885720256207236,9
35505,-20.100346281135103,-44.97276022033627,16
35506,-20.2748362252112,-45.00498063179266,4
35510,-20.189040465019374,-44.76946296825981,16
35514,-20.385881233344822,-44.481288152623485,5
35515,-19.9529254963953,-45.08320677092093,8
35516,-19.983958888670713,-44.85753630711078,9
35517,-18.842656993637767,-43.24709547353383,2
35519,-19.874060044307274,-44.98701334631972,436
35520,-20.39585757929563,-44.33922244959074,7
35521,-20.328024085389252,-44.24058950549501,4
35525,-20.26774057318805,-44.30769639011766,2
35526,-20.469226742388244,-44.22316879152075,3
35530,-20.437204870235007,-44.76203405975947,167
35532,-20.368479268392093,-44.68741804964119,3
35534,-20.539189819213494,-44.636222574200794,63
35536,-20.50986040765885,-44.47612953751707,18
35537,-20.652362406747603,-44.49185581676562,33
35540,-20.698563939792177,-44.82676038665832,186
35541,-20.768046872119893,-44.57978038279778,8
35543,-20.469962667733963,-44.97980791860478,20
35544,-19.985099810533278,-44.85410034572207,47
35545,-20.044102902323626,-45.01623976625967,39
35547,-20.55966811821635,-44.86917286484877,65
35550,-20.469754462066163,-45.12324240731254,106
35551,-20.472853861268035,-45.054075847851315,4
35552,-20.432253598065262,-45.130921557633144,3
35555,-20.62674426960462,-45.15581132546862,14
35557,-20.282776843212414,-44.831468417027196,93
35558,-20.251464857577545,-43.78770607558941,1
35560,-20.071522369183732,-45.287149879479394,168
35565,-20.260530272029385,-45.20927693273886,10
35567,-18.761463676911486,-43.89279699859251,19
35568,-20.448179580998403,-45.55714376473549,3
35570,-20.46253562176835,-45.433058998165116,445
35578,-20.449846959744075,-45.55359192760186,4
35580,-20.140374169496198,-45.50625738939019,6
35582,-20.37057964180463,-45.66311955597219,47
35585,-20.481597211404083,-45.80293182841383,44
35588,-20.288301513728257,-45.541300693446196,261
35590,-20.024064772425362,-45.537189813602396,247
35593,-28.467525838864947,-52.820345590754094,1
35595,-19.79398058295839,-45.681715829573186,112
35596,-19.924806974125943,-45.70271627532905,2
35600,-19.740337139221076,-45.25863430864746,359
35602,-19.57386422897261,-45.304801620344925,1
35603,-19.94457443092869,-45.16634204091043,54
35604,-19.842861578463324,-45.41231213762334,41
35606,-19.338557253719472,-45.22748738163027,49
35607,-19.457239906614202,-45.06075149207036,12
35608,-19.692467882083736,-45.135662412991074,5
35610,-19.466534517809865,-45.6005195139431,93
35613,-19.532003193597255,-45.78781267387939,17
35617,-19.44023720619335,-45.793740035240525,5
35620,-19.158206495625077,-45.4463002987293,126
35621,-18.78139797359643,-45.50524614116216,13
35622,-18.90455108362535,-45.53364907227385,31
35623,-18.877925536018072,-45.41273035413269,2
35624,-19.147111404098304,-45.714540087226354,2
35625,-19.271229543166438,-45.555444189648455,13
35628,-18.60522950472143,-45.353299377474784,68
35640,-19.224024396093256,-45.0002372431444,135
35650,-19.684235018418942,-44.89175789294177,169
35655,-19.734882031442666,-44.80761474627487,9
35657,-19.717601976039926,-45.02483772207438,14
35660,-19.853541121211897,-44.60882226071132,256
35661,-19.870304664180168,-44.593325702902746,224
35662,-19.88162966223919,-44.74243631615966,3
35663,-19.827215961586692,-44.57754483386361,2
35665,-19.88081243566318,-44.74380729097265,1
35666,-19.515017571479863,-44.67673891755669,32
35667,-19.63002318390696,-44.66083922666543,13
35668,-19.750693613679953,-44.89692898215243,19
35669,-19.446963600345548,-44.747435062312555,55
35670,-19.99123842180006,-44.42872947177971,121
35672,-20.007877399332763,-44.471417089490245,21
35674,-20.094176100020256,-44.43364802607057,1
35675,-19.95920800201224,-44.338249885804046,112
35680,-20.077863070164632,-44.576133772160524,440
35681,-20.07959068109536,-44.5943443211972,154
35685,-20.19934547890525,-44.42672589753471,43
35688,-20.228240239291733,-44.400777163561145,3
35690,-19.890081655281833,-44.43118104474469,52
35694,-19.786939237604596,-44.44483572910862,7
35695,-19.95489936249545,-44.70769798991146,24
35698,-19.919078673746107,-44.70012328311897,4
35700,-19.45799501338864,-44.24812822762972,678
35701,-19.460508470366015,-44.23145971975352,353
35702,-19.44881356768175,-44.23042232506913,189
35703,-19.436003324459246,-44.20525352790132,22
35706,-19.288796181744218,-43.95361390500042,2
35707,-19.3252641945636,-43.93470608181585,2
35709,-19.387426367387683,-44.056022675049554,1
35710,-19.493733099879705,-44.38680759418999,2
35715,-19.47727029670408,-44.158009073223674,5
35720,-19.56083264961986,-44.075581349214794,183
35725,-19.541637991623595,-44.03041539481837,2
35730,-19.55004677480242,-44.13373619864855,34
35732,-19.36780513170426,-43.961128987125576,9
35733,-20.36317096414911,-44.44273056694198,3
35736,-19.357877286097313,-44.07063870987395,8
35738,-19.47933772202455,-44.15763999812866,31
35740,-19.78192824681679,-44.26061412354286,198
35750,-19.697918078989456,-44.17675823929734,1
35760,-19.56917241213887,-44.449693116680756,6
35763,-19.49258174354208,-44.38846225483841,15
35765,-19.52424896323175,-44.4518578727129,20
35767,-19.232471283527982,-44.0238313224809,11
35770,-19.303656393400818,-44.40952697159709,49
35774,-19.27857905090132,-44.40088546208934,109
35777,-19.20195275016993,-44.247752735098366,7
35780,-19.127109211669413,-44.32027791184239,23
35785,-19.1335158187054,-44.11198717407156,20
35790,-18.76341842229983,-44.433156771319794,481
35791,-18.80653322325923,-44.154014774407486,1
35793,-19.14045895574384,-44.656343884728464,1
35794,-18.7568497600315,-44.89950777022816,6
35796,-18.72928769145799,-44.361342985510376,2
35798,-18.543771139761443,-44.60333670818367,1
35800,-19.247823639092896,-42.957790689221746,31
35804,-19.33055999999993,-42.87805999999995,1
35810,-19.352513025737913,-43.1405931252156,4
35815,-19.292562212643787,-43.175064505823485,5
35820,-19.41658381627593,-43.32172503286757,5
35830,-19.50166679561941,-43.76724693633195,37
35845,-19.517291267026884,-43.95339752874144,7
35850,-18.813848577294387,-43.674726518902574,27
35860,-19.02370672710774,-43.423730654730775,173
35863,-18.807586063469667,-43.512086426125215,1
35865,-18.95971600067106,-43.25516285495802,25
35868,-18.808201970288984,-43.23471044090148,2
35875,-19.219598574626463,-43.38193923972434,6
35878,-19.086575734805603,-43.140982703708296,19
35880,-19.22842042560834,-43.25321053389983,14
35894,-19.05428144842279,-42.92455109127554,11
35900,-19.63079871695884,-43.222253680108224,709
35901,-19.655066456724327,-43.23395770447938,98
35902,-19.65172684720128,-43.2051217375124,8
35903,-19.656050263828547,-43.22082015442794,17
35904,-19.59429157168787,-43.198118464768946,3
35905,-19.619846700723556,-43.436056303733096,3
35907,-19.51048430596595,-43.367348731375934,1
35908,-19.70770771675895,-43.475249717636665,6
35910,-19.41096916771877,-43.651694305007716,47
35920,-19.764914311361164,-43.02993999536734,126
35930,-19.81470370525168,-43.170408968379526,395
35931,-19.836538648932326,-43.17906543890219,157
35932,-19.85020770163934,-43.17699641699952,4
35935,-19.80511275589166,-43.4412431614133,71
35938,-19.8280287267131,-43.09062549172086,50
35940,-19.92842416811709,-43.16354084502181,62
35950,-20.10947269579902,-43.06361511147883,58
35955,-20.16159337477424,-43.300652944075374,1
35960,-19.961677660888395,-43.41034926077617,225
35963,-19.96379765255795,-43.45810248787213,1
35969,-20.07559272673594,-43.4075666503638,35
35970,-19.934737596235344,-43.48055574244055,260
35975,-19.859866222327437,-43.45074764371449,8
35984,-19.837960160174493,-42.76514775422936,26
35986,-19.925388311776864,-42.709204861462965,25
35995,-19.870437642670908,-42.96347676200369,68
36010,-21.764571387448175,-43.34597324239813,362
36011,-21.762869008050085,-43.34323485858965,1
36013,-21.758186085329324,-43.349683043154045,92
36015,-21.75734753091001,-43.35406013626351,292
36016,-21.76801959807948,-43.35315999107657,362
36020,-21.771189036980555,-43.3335659272847,86
36021,-21.774551468290124,-43.341343891578326,109
36025,-21.77536799497986,-43.353964706773304,254
36026,-21.779223378303882,-43.348542259665415,131
36030,-21.78924223241545,-43.34677450208861,127
36031,-21.796349657403177,-43.347739013875625,78
36032,-21.79966268117173,-43.35771115457957,76
36033,-21.7880431309008,-43.364417424366906,176
36035,-21.75250707839694,-43.3675357875713,181
36036,-21.761075599534642,-43.3669564651778,197
36037,-21.77206207331581,-43.38341071196408,153
36038,-21.786428324291986,-43.38395597964514,65
36039,-21.793703014272744,-43.40033852684423,27
36045,-21.741464567507247,-43.35962184240731,121
36046,-21.731856430089117,-43.359547616644406,112
36047,-21.71954754656015,-43.35437290435888,144
36048,-21.688863962466264,-43.34182329886485,85
36050,-21.734493417365492,-43.34883124077252,159
36051,-21.737567314232283,-43.34427798804919,67
36052,-21.746968822869466,-43.346231922494134,63
36060,-21.741552524507007,-43.33532591318603,107
36061,-21.750479122597458,-43.3325033256798,41
36062,-21.756409690705954,-43.33838647205327,63
36070,-21.765785305321486,-43.33055548402764,85
36071,-21.772902260434623,-43.31619269603936,44
36072,-21.769290961954635,-43.29503274954949,28
36073,-21.786706761680506,-43.304963276398524,6
36080,-21.742842822146265,-43.37302080954006,108
36081,-21.74003548276835,-43.38859680452926,101
36083,-21.736531128270382,-43.40215975469275,126
36084,-21.742570975427352,-43.410927308341634,4
36085,-21.715040740842372,-43.40591509750519,91
36087,-21.70693066027025,-43.42528623659744,112
36088,-21.711754109415004,-43.4364484205816,61
36090,-21.692372645349362,-43.43339295077049,104
36091,-21.705502253741425,-43.4714549316504,34
36092,-21.666021017651516,-43.43386694174453,42
36094,-21.582146025535224,-43.48673387381458,3
36104,-21.8291421225224,-43.18814361096412,1
36106,-21.71402847773772,-43.608445424308265,1
36108,-21.551070403785488,-43.51210116740571,15
36110,-21.677323573632474,-43.22019644542632,19
36120,-21.869485342722417,-43.31977116023607,70
36123,-21.96345207172735,-43.31445287096894,6
36126,-21.949206158065262,-43.41387968671577,5
36130,-22.08542181656574,-43.827167953830475,21
36132,-21.95797241185374,-43.70339656925417,9
36135,-22.149054319383264,-44.094119233185026,30
36140,-21.841835048420986,-43.80181626080042,88
36144,-16.975562820475375,-41.42995619322306,4
36145,-21.86084295267034,-43.93540762223418,2
36146,-21.60874733362114,-44.08956909136488,4
36148,-21.70619634888937,-43.7450210602017,1
36150,-21.47509780281503,-43.12725299298362,49
36152,-21.53583504095354,-43.19894233348569,21
36155,-21.593698960032746,-43.27374596923992,9
36157,-21.5071675989488,-43.321559205639325,8
36160,-21.35615246227957,-43.04869152191265,52
36165,-21.360075006082585,-43.24784350673851,12
36170,-21.273008835958645,-43.0283534011806,44
36180,-21.27141666979365,-43.17867116209081,115
36185,-21.160416854167376,-43.216272309652176,5
36190,-21.197009034368783,-43.343187965687314,32
36195,-21.290953944399842,-43.41847642583561,7
36200,-21.227355100370914,-43.77268466098553,276
36201,-21.225722260767256,-43.78891728173811,121
36202,-21.210669607756003,-43.77895878236746,219
36204,-21.20846597866159,-43.75933020854842,145
36205,-21.222643619227032,-43.75609054846465,152
36206,-21.26052225396263,-43.67292363825365,6
36207,-21.195079636059006,-43.65021768901024,11
36208,-21.30056471965017,-43.62799538370598,8
36210,-21.148926512528384,-43.51364099878391,5
36212,-21.191206592695412,-43.97510580556287,117
36213,-21.109897644968864,-44.02336767935939,77
36215,-21.244915540963465,-43.55953515966287,14
36220,-21.321140140855793,-43.75206467047847,22
36225,-21.433481249136186,-43.96320596072962,11
36227,-21.470429487492787,-44.19240555850847,15
36230,-21.607145357582965,-43.75713266137063,6
36235,-21.56274431201322,-43.91601943031522,7
36240,-21.459831186137794,-43.552261428745815,289
36243,-21.515056432916694,-43.61804762410479,2
36245,-23.405413279153656,-46.45504706724169,1
36250,-21.339465855654158,-43.45880932878154,5
36255,-21.341162438544124,-43.37755847112716,9
36260,-21.023159198844187,-43.41263491879728,21
36263,-18.97774637560997,-48.26923798459092,1
36264,-19.638548379227394,-43.75965150050012,2
36265,-20.906040428932247,-43.36543570441423,13
36270,-21.063551447155064,-43.76327370155431,9
36272,-21.149443547778596,-43.767193356103036,13
36275,-21.0303632235979,-43.58426088487572,29
36280,-20.949993970927927,-43.804410139087594,133
36290,-20.925626456194642,-43.620797706959266,14
36300,-21.13445454970932,-44.26216501908778,92
36301,-21.123138626069654,-44.25022385765714,102
36302,-21.10642220673396,-44.22890366810376,105
36303,-21.103974247111168,-44.22095309422551,18
36305,-21.132599352282416,-44.23886752394803,179
36307,-21.139914280432933,-44.25783292672557,175
36309,-21.1455927061397,-44.276570872167134,70
36315,-21.22580213514897,-44.32458881870508,3
36316,-21.243836219018792,-44.41218486764466,3
36318,-21.30570731305084,-44.315464160898166,1
36320,-21.059067150905058,-44.083411637917365,40
36325,-21.10980791604441,-44.17477905963709,53
36328,-21.1332804482856,-44.208080359340826,44
36330,-21.023963004825738,-44.22160429714655,24
36335,-21.02609751967129,-44.323586479323815,13
36340,-20.9164457338286,-44.24196451981968,55
36345,-20.919287654113624,-44.06779162363379,49
36350,-20.91317647176355,-44.511150895897885,48
36352,-21.07836841396291,-44.2870680619024,8
36360,-21.129647393684717,-44.47635678081422,11
36370,-21.218426460567624,-44.615820980959015,36
36390,-21.297685556078413,-44.657642494807234,13
36400,-20.655803964613018,-43.77785932514872,733
36401,-20.65784177366289,-43.77659493151107,61
36402,-20.663231725020328,-43.775935034097046,13
36404,-20.673537120585376,-43.777590834611686,31
36405,-20.676186411834813,-43.78803174837335,35
36406,-20.67047193155296,-43.797410327835046,48
36407,-20.659212123529404,-43.80692696277707,19
36408,-20.65342074575615,-43.797692453243,25
36415,-20.509894537367913,-43.86168754730868,407
36417,-20.562229075264067,-43.85680748603392,1
36419,-20.52140596780208,-43.80137611445677,1
36420,-20.520692144641046,-43.704435469350024,392
36422,-20.793551331647176,-43.93137006997755,7
36424,-20.74339355421791,-43.8809509542694,9
36426,-20.827198141281883,-43.80888135798147,19
36428,-20.87390650410746,-43.73753089964828,5
36430,-20.787873841819202,-43.685650919786305,15
36440,-20.677750263928086,-43.60981864011854,7
36450,-20.691445478645058,-43.49812571455393,5
36455,-20.7880292437573,-43.47340340801194,7
36460,-20.856315961070795,-43.48265709146685,13
36465,-20.84097766956973,-43.54853626389678,1
36470,-20.795372403796655,-43.34489973497506,21
36475,-20.769222679568976,-43.183117932959604,7
36480,-20.66243387929683,-43.29970611995731,44
36485,-20.608124374002443,-43.33279326048875,1
36490,-20.626791043653526,-43.28665766809837,2
36500,-21.117760548690026,-42.94287086370392,353
36501,-21.022794786405576,-43.0247733210228,13
36502,-21.124876951863786,-42.92677954827477,21
36503,-21.118768137963375,-42.919470189336046,15
36504,-21.113687113557148,-42.937331269957205,29
36505,-21.10829357438156,-42.94764036989547,8
36506,-21.11022873761023,-42.959382407765,22
36507,-21.116377002040025,-42.95621827798407,14
36510,-21.200183156552292,-42.866033086810205,36
36512,-21.1726252218232,-43.0219328222331,68
36513,-20.97645246025004,-43.18863302058091,13
36515,-21.151155225515186,-42.79789725788338,28
36520,-21.010359270172877,-42.838483757125445,218
36525,-21.00463525274551,-42.72034572426051,21
36530,-20.923194199099704,-42.83319271427838,40
36532,-20.91576008099461,-42.83693142419035,1
36540,-20.913864974146126,-43.10099606849122,28
36542,-20.853478504143315,-43.24239766289435,12
36544,-20.873017430242566,-42.98126645882965,22
36546,-20.989541350921062,-43.005234673615774,13
36550,-20.858008685826494,-42.801683564272906,34
36555,-20.84059414010997,-42.655599256881075,93
36560,-20.788628855033426,-42.79602770750053,5
36568,-20.626593709103236,-43.138124032298045,16
36570,-20.754734638539293,-42.87751998529491,667
36572,-20.761082953371208,-42.885623114603966,26
36574,-20.81297232735234,-42.925334278053015,13
36576,-20.699028840686484,-42.99946861920252,40
36580,-20.653805126045775,-42.85515453493235,36
36585,-20.596465377431063,-42.71642401015641,7
36590,-20.719422355699994,-42.7157808218408,23
36592,-20.687087445335333,-42.62021405801984,12
36594,-20.6671706287898,-42.52110705532634,18
36600,-21.718907282263547,-43.065123888195494,110
36604,-21.62417923099198,-43.01763900854448,12
36606,-21.728990777739167,-43.041786807641536,15
36608,-21.696933021717815,-42.961172507744415,15
36610,-21.839768115837288,-43.122307238307634,21
36620,-21.950323027583693,-43.16676350069787,6
36630,-22.05702012002341,-43.09008428366405,1
36640,-21.86581058176019,-43.007507724822055,84
36649,-21.865659415828056,-42.99874933189211,1
36650,-21.804296451189625,-42.945876656304065,7
36660,-21.872728278244768,-42.693795195399666,327
36664,-21.868313548258158,-42.698740442406134,2
36666,-21.84151847580495,-42.61943279184712,1
36670,-21.35522180910734,-43.03374971466126,18
36675,-21.227570896101504,-42.82682529318478,4
36680,-21.53777358554523,-43.01178776941254,168
36688,-30.005202456575603,-51.19099166472387,1
36690,-21.460459659501712,-42.96366943556601,20
36700,-21.530164261618392,-42.640898618181694,306
36702,-21.55209433346309,-42.68502528176471,2
36707,-19.82190436837232,-44.00995343801027,1
36708,-20.676796990420677,-43.35160458347276,2
36710,-21.613990095260654,-42.83721746330323,8
36720,-21.77253289303408,-42.53759758914453,35
36725,-21.742974697291466,-42.460396069486215,15
36730,-21.661382378379866,-42.349693185518994,97
36740,-21.524158484055874,-42.46412505259726,45
36750,-21.37586629145424,-42.31567440074626,35
36753,-21.440712113251724,-42.3600007095712,1
36756,-21.923454672384327,-46.39284580370064,1
36760,-21.360767410544305,-42.47567237576673,33
36770,-21.388054142415164,-42.69050462211028,123
36771,-21.411572345416307,-42.679764495184884,34
36772,-21.39750160339178,-42.70084352872553,64
36773,-21.382655116417972,-42.70358535785255,116
36774,-21.377740328873497,-42.690080353549966,106
36777,-21.28160039952986,-43.68900312255612,4
36778,-18.957459386727045,-49.449254176929024,1
36779,-21.29435692501821,-42.728764783740445,1
36780,-21.314030738133884,-42.864233964033346,75
36784,-21.316713780337267,-42.813063003025135,22
36787,-21.344652303611007,-42.83187094910181,1
36788,-21.416553737201237,-42.81661574025494,13
36790,-21.193427607018222,-42.614449696492215,63
36793,-20.876075081183863,-42.55530072704359,8
36795,-21.28763611394363,-42.55539678736577,19
36800,-20.73251603191775,-42.029943765152545,255
36803,-19.88896729373426,-45.14923651880442,2
36805,-20.700897809977647,-42.215781899432216,1
36810,-20.784948450006574,-42.498123195396545,19
36815,-20.72487631162102,-42.305273280395866,29
36820,-20.610108566038743,-42.146371443505956,96
36828,-20.506175664051682,-42.20584853608781,14
36830,-20.64823472332548,-41.90925009163093,110
36832,-20.69789948474924,-41.922451276616826,13
36834,-20.52392468730391,-41.90630806664008,10
36840,-20.80551871373003,-42.01250389285074,19
36844,-20.909663465390214,-42.03518100397372,45
36846,-20.033950506742066,-44.140308464516714,2
36847,-20.832189638812487,-42.15529194666704,8
36850,-21.013832282687016,-42.119718442402366,17
36855,-21.097884822557152,-42.18385185406441,43
36860,-21.151981730077477,-42.210901163695674,36
36870,-21.242932967015964,-42.235728475463,12
36873,-23.543365499999997,-46.889442,1
36876,-21.23701663907592,-42.30685711653731,1
36878,-20.979015652287792,-42.50973246608947,13
36880,-21.130015778682374,-42.36814522541781,241
36881,-21.136625292389418,-42.360129420293525,37
36883,-21.139142186952437,-42.37332242019821,58
36884,-21.130295875987645,-42.381132217265296,103
36886,-21.136388018041888,-42.399282851834,6
36887,-21.1280137842606,-42.39734841367991,16
36888,-21.12516668817324,-42.38593200783573,12
36889,-21.129053028843952,-42.357050866903734,58
36891,-21.58189794691236,-42.74137615768182,1
36892,-19.955069241247276,-43.943871774301655,1
36893,-20.890677076161335,-42.34391248509654,40
36895,-20.864866568178655,-42.24450947252899,11
36900,-20.25268829369247,-42.040598534498436,576
36905,-20.240691346264427,-42.146604382506204,8
36906,-20.192137152060873,-42.18734790762696,9
36908,-20.097532105915104,-42.15763858998903,11
36910,-20.38325590170558,-42.25170606742964,5
36913,-20.384335664636883,-42.250975274083686,36
36915,-15.332670259992055,-40.26754113417278,2
36918,-20.392417454010374,-42.15224431446115,38
36920,-20.245060333897488,-41.982938186773104,9
36923,-20.439607604112577,-42.10392303953498,11
36925,-20.172671360072147,-42.271083557003195,20
36930,-20.110674250821898,-41.999729713013636,57
36935,-19.923198445099583,-41.921171484127186,4
36940,-20.095530056421616,-41.921652618007535,28
36947,-19.93300201793663,-41.69344462349187,2
36950,-19.800222704580385,-41.71530616082554,133
36953,-19.76348777029724,-41.613996982306276,9
36955,-19.826182498347983,-41.43855366446426,134
36958,-19.89264116323705,-41.369244425650216,1
36960,-19.618046015916363,-41.62973553584847,38
36970,-20.35584130637538,-41.956169737677804,123
36972,-20.25731159513661,-41.87310733510026,30
36974,-20.20171885054973,-41.79970423914201,31
36976,-20.426509214614725,-41.96422219554987,30
36979,-20.444053497570113,-41.870324125615916,28
36980,-20.143957169397375,-41.61169776943603,85
36985,-20.044837844618513,-41.69154550334606,16
36990,-20.006625296878003,-41.74856286073996,12
37002,-21.555578678659284,-45.43742421601186,145
37004,-21.56054070769344,-45.431818374934245,41
37006,-21.565443377985357,-45.438245098537486,67
37007,-21.037931350002285,-45.00085892435565,3
37010,-21.559049323866514,-45.445603023397844,82
37011,-21.581450468563975,-45.43378852299281,3
37012,-21.567528075125658,-45.44899107952662,2
37014,-21.55017939538253,-45.446393998135754,79
